Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-March-2017,868.95,869.95,855.00,865.60,861.312086092715231788,1208,184,1040465.00,615,50.91,14.95,-3.35
2-March-2017,889.90,889.90,861.20,868.25,880.885075818036711891,1253,155,1103749.00,651,51.96,28.70,-21.65
1-March-2017,890.00,912.20,871.00,880.55,893.539030402629416598,1217,163,1087437.00,551,45.28,41.20,-9.45
28-February-2017,893.95,895.00,880.00,884.20,885.552734375000000000,1024,75,906806.00,660,64.45,15.00,-9.75
27-February-2017,880.00,893.00,880.00,891.50,889.462934947049924357,661,82,587935.00,286,43.27,13.00,11.50
23-February-2017,877.75,896.55,873.75,877.85,885.240419947506561679,1905,132,1686383.00,844,44.30,22.80,0.10
22-February-2017,894.45,900.80,875.20,881.80,886.712714474263088429,2273,164,2015498.00,1268,55.79,25.60,-12.65
21-February-2017,903.00,903.00,886.00,891.30,896.514952589350838803,2742,243,2458244.00,1377,50.22,17.00,-11.70
20-February-2017,867.70,903.00,867.15,899.20,888.744801026957637997,3895,292,3461661.00,1948,50.01,35.85,31.50
17-February-2017,865.80,905.00,850.15,863.05,863.265709728867623604,6270,518,5412676.00,1972,31.45,54.85,-2.75
16-February-2017,818.00,849.90,818.00,843.75,839.960199004975124378,1407,117,1181824.00,719,51.10,31.90,25.75
15-February-2017,843.45,848.00,810.00,822.65,827.116017964071856287,4008,316,3315081.00,1518,37.87,38.00,-20.80
14-February-2017,862.00,868.85,835.00,843.20,850.740502110642079537,4501,444,3829183.00,1748,38.84,33.85,-18.80
13-February-2017,845.00,861.75,827.00,846.90,846.791531565897386992,5243,344,4439728.00,2010,38.34,34.75,1.90
10-February-2017,838.75,844.95,831.20,834.40,836.425557324840764331,2512,160,2101101.00,985,39.21,13.75,-4.35
9-February-2017,860.00,860.00,833.60,839.20,842.074366657586488695,7342,522,6182510.00,3265,44.47,26.40,-20.80
8-February-2017,796.70,850.00,784.45,837.00,832.006502214816922014,24607,1874,20473184.00,4780,19.43,65.55,40.30
7-February-2017,803.80,806.95,786.00,788.30,796.076679158258864226,6938,453,5523180.00,2429,35.01,20.95,-15.50
6-February-2017,790.00,804.95,778.20,797.00,791.910738272710511760,37967,1705,30066475.00,10998,28.97,26.75,7.00
3-February-2017,780.00,780.00,752.00,754.55,761.254818637122476855,6589,468,5015908.00,2952,44.80,28.00,-25.45
2-February-2017,742.00,771.85,738.55,766.75,762.320798668885191347,9015,641,6872322.00,4020,44.59,33.30,24.75
1-February-2017,722.50,742.00,715.60,738.55,726.332497911445279866,5985,355,4347100.00,2809,46.93,26.40,16.05
31-January-2017,736.05,736.05,718.05,723.15,726.209600000000000000,2500,176,1815524.00,1531,61.24,18.00,-12.90
30-January-2017,741.80,741.80,731.40,738.05,737.596168294515401953,2662,248,1963481.00,1717,64.50,10.40,-3.75
27-January-2017,719.80,747.00,719.80,735.10,731.872739975802191435,58683,2010,42948488.00,32821,55.93,27.20,15.30
25-January-2017,730.00,737.95,702.00,709.00,706.146318662630591713,2466753,1714,1741888550.00,2000640,81.10,35.95,-21.00
24-January-2017,721.00,734.95,716.00,728.95,726.144067796610169491,1770,346,1285275.00,1271,71.81,18.95,7.95
23-January-2017,710.50,725.00,705.30,720.90,713.978744939271255060,988,96,705411.00,621,62.85,19.70,10.40
20-January-2017,705.00,721.00,700.00,710.55,708.945750452079566003,553,92,392047.00,288,52.08,21.00,5.55
19-January-2017,715.00,717.35,705.00,707.45,707.407725321888412017,233,36,164826.00,191,81.97,12.35,-7.55
18-January-2017,710.00,720.00,705.30,715.30,713.687404580152671755,2620,164,1869861.00,1594,60.84,14.70,5.30
17-January-2017,705.00,713.95,700.00,701.95,705.856230031948881789,626,97,441866.00,274,43.77,13.95,-3.05
16-January-2017,685.00,710.00,685.00,701.40,698.837029396596183599,1939,197,1355045.00,752,38.78,25.00,16.40
13-January-2017,709.95,709.95,680.00,681.05,685.147323543344386546,2111,137,1446346.00,602,28.52,29.95,-28.90
12-January-2017,700.00,720.00,685.00,691.40,700.748517614230903383,2867,232,2009046.00,1485,51.80,35.00,-8.60
11-January-2017,710.00,717.10,700.00,703.10,705.034263959390862944,1576,181,1111134.00,988,62.69,17.10,-6.90
10-January-2017,717.35,719.15,706.50,707.10,710.481081081081081081,1295,134,920073.00,1025,79.15,12.65,-10.25
9-January-2017,724.35,724.35,717.35,720.00,720.937984496124031007,129,26,93001.00,64,49.61,7.00,-4.35
6-January-2017,725.75,732.00,710.50,714.70,721.975124378109452736,201,59,145117.00,100,49.75,21.50,-11.05
5-January-2017,730.00,732.25,726.00,729.00,728.453874538745387453,542,86,394822.00,398,73.43,6.25,-1.00
4-January-2017,731.35,739.90,718.30,728.30,730.431818181818181818,220,47,160695.00,117,53.18,21.60,-3.05
3-January-2017,735.00,738.65,726.65,730.55,733.014102564102564102,780,116,571751.00,356,45.64,12.00,-4.45
2-January-2017,720.00,742.00,720.00,736.70,735.787174721189591078,1076,175,791707.00,464,43.12,22.00,16.70
30-December-2016,685.00,724.40,685.00,718.35,713.898412698412698412,945,150,674634.00,530,56.08,39.40,33.35
29-December-2016,681.30,691.20,660.50,679.55,674.684332688588007736,2585,114,1744059.00,186,7.20,30.70,-1.75
28-December-2016,654.95,695.00,643.20,674.35,663.256830601092896174,732,136,485504.00,293,40.03,51.80,19.40
27-December-2016,650.00,663.00,631.00,642.70,641.980430528375733855,1533,319,984156.00,493,32.16,32.00,-7.30
26-December-2016,656.50,656.50,635.00,640.35,645.371359223300970873,412,174,265893.00,318,77.18,21.50,-16.15
23-December-2016,658.00,669.85,648.00,649.80,653.889483065953654188,561,167,366832.00,308,54.90,21.85,-8.20
22-December-2016,664.00,668.00,645.00,654.70,651.228476821192052980,906,203,590013.00,594,65.56,23.00,-9.30
21-December-2016,671.00,677.20,655.20,661.30,663.807692307692307692,1768,210,1173612.00,1444,81.67,22.00,-9.70
20-December-2016,680.00,685.00,661.55,665.40,670.951807228915662650,581,217,389823.00,361,62.13,23.45,-14.60
19-December-2016,685.00,692.00,675.00,679.75,683.099722991689750692,361,96,246599.00,178,49.31,17.00,-5.25
16-December-2016,701.10,704.70,680.00,684.65,693.653217011995637949,917,101,636080.00,372,40.57,24.70,-16.45
15-December-2016,710.00,722.00,686.00,693.00,697.533911671924290220,2536,399,1768946.00,1405,55.40,36.00,-17.00
14-December-2016,723.45,723.45,712.50,712.95,719.720108695652173913,23920,58,17215705.00,271,1.13,10.95,-10.50
13-December-2016,732.00,740.00,711.30,713.45,725.678851174934725848,383,73,277935.00,219,57.18,28.70,-18.55
12-December-2016,740.10,744.95,732.00,737.15,738.672782874617737003,654,104,483092.00,341,52.14,12.95,-2.95
9-December-2016,740.10,749.00,737.00,741.90,742.455497382198952879,191,46,141809.00,64,33.51,12.00,1.80
8-December-2016,739.65,743.70,735.00,737.35,740.439359267734553775,437,27,323572.00,396,90.62,8.70,-2.30
7-December-2016,730.00,742.00,716.30,735.45,734.070745697896749521,523,114,383919.00,205,39.20,25.70,5.45
6-December-2016,730.00,734.95,724.00,733.20,729.604790419161676646,668,101,487376.00,371,55.54,10.95,3.20
5-December-2016,736.20,746.35,714.30,726.00,729.212553495007132667,701,119,511178.00,421,60.06,32.05,-10.20
2-December-2016,731.20,739.00,720.85,731.50,732.242729306487695749,894,143,654625.00,273,30.54,18.15,0.30
1-December-2016,740.00,748.15,728.10,732.70,738.971200000000000000,1250,184,923714.00,191,15.28,20.05,-7.30
30-November-2016,725.00,760.00,722.20,728.10,736.769147788565264293,1854,239,1365970.00,1003,54.10,37.80,3.10
29-November-2016,705.00,740.90,705.00,734.35,733.411764705882352941,799,147,585996.00,347,43.43,35.90,29.35
28-November-2016,680.00,724.30,680.00,710.30,711.503972758229284903,1762,364,1253670.00,982,55.73,44.30,30.30
25-November-2016,660.00,683.45,650.25,680.10,673.707818930041152263,486,111,327422.00,241,49.59,33.20,20.10
24-November-2016,664.25,680.60,660.00,663.55,669.234842670759785111,1303,206,872013.00,462,35.46,20.60,-0.70
23-November-2016,640.05,685.00,636.00,677.85,658.893442622950819672,1952,330,1286160.00,666,34.12,49.00,37.80
22-November-2016,660.00,683.00,630.00,648.20,647.025219717233473442,2617,323,1693265.00,1084,41.42,53.00,-11.80
21-November-2016,701.00,705.65,652.50,665.35,675.142524723676556137,1719,258,1160570.00,658,38.28,53.15,-35.65
18-November-2016,735.00,745.00,680.00,697.50,704.606537940379403794,5904,567,4159997.00,2975,50.39,65.00,-37.50
17-November-2016,765.50,766.00,738.90,744.95,747.036290322580645161,1240,295,926325.00,758,61.13,27.10,-20.55
16-November-2016,790.00,800.00,769.00,773.90,784.626914660831509846,914,142,717149.00,459,50.22,31.00,-16.10
15-November-2016,825.00,825.00,747.45,788.10,783.329105897273303741,1577,276,1235310.00,728,46.16,77.55,-36.90
11-November-2016,872.00,872.00,825.00,833.25,844.014062500000000000,1280,179,1080338.00,679,53.05,47.00,-38.75
10-November-2016,881.00,905.95,872.05,876.40,884.343283582089552238,804,103,711012.00,390,48.51,33.90,-4.60
9-November-2016,840.00,895.50,840.00,881.20,875.974331550802139037,4675,220,4095180.00,1559,33.35,55.50,41.20
8-November-2016,915.00,915.00,897.00,912.20,909.365517241379310344,1015,135,923006.00,463,45.62,18.00,-2.80
7-November-2016,857.40,925.00,857.40,903.95,892.761430678466076696,2712,346,2421169.00,953,35.14,67.60,46.55
4-November-2016,895.00,900.00,851.20,857.15,867.477441077441077441,4455,417,3864612.00,1343,30.15,48.80,-37.85
3-November-2016,915.00,922.00,865.40,881.45,881.764165390505359877,3265,259,2878960.00,1713,52.47,56.60,-33.55
2-November-2016,920.00,920.15,901.00,908.95,913.061093247588424437,1244,150,1135848.00,577,46.38,19.15,-11.05
1-November-2016,965.00,967.00,916.50,929.15,949.502929458636044059,4267,321,4051529.00,2066,48.42,50.50,-35.85
30-October-2016,950.00,968.95,950.00,955.15,961.212871287128712871,1414,167,1359155.00,514,36.35,18.95,5.15
28-October-2016,930.55,949.00,925.00,946.70,943.083333333333333333,1008,96,950628.00,736,73.02,24.00,16.15
27-October-2016,940.00,950.00,921.00,928.75,938.871607515657620041,958,102,899439.00,220,22.96,29.00,-11.25
26-October-2016,940.00,949.65,924.30,927.50,941.117428924598269468,809,91,761364.00,280,34.61,25.35,-12.50
25-October-2016,945.00,945.00,932.25,935.60,938.090304182509505703,1052,104,986871.00,501,47.62,12.75,-9.40
24-October-2016,955.00,960.00,935.00,939.65,946.042424242424242424,495,80,468291.00,262,52.93,25.00,-15.35
21-October-2016,928.50,975.00,906.50,950.25,937.596452328159645232,4059,276,3805704.00,2048,50.46,68.50,21.75
20-October-2016,948.40,951.30,920.00,925.80,932.695380774032459425,1602,263,1494178.00,801,50.00,31.30,-22.60
19-October-2016,952.00,954.50,935.00,944.10,944.266560255387071029,1253,165,1183166.00,631,50.36,19.50,-7.90
18-October-2016,955.00,965.00,938.10,943.55,947.900548696844993141,1458,119,1382039.00,944,64.75,26.90,-11.45
17-October-2016,955.00,964.00,940.05,946.45,954.240787801778907242,1574,138,1501975.00,939,59.66,23.95,-8.55
14-October-2016,955.00,970.00,933.00,961.25,956.313169502205419029,3174,309,3035338.00,1250,39.38,37.00,6.25
13-October-2016,921.00,962.00,921.00,938.60,946.679141441937259218,1817,180,1720116.00,1059,58.28,41.00,17.60
10-October-2016,956.50,990.00,956.50,969.50,974.674660633484162895,2210,236,2154031.00,959,43.39,33.50,13.00
7-October-2016,910.00,969.00,905.00,957.60,944.502668759811616954,3185,469,3008241.00,1597,50.14,64.00,47.60
6-October-2016,900.00,913.60,880.00,908.15,905.183269476372924648,1566,177,1417517.00,813,51.92,33.60,8.15
5-October-2016,900.00,902.75,891.20,897.20,895.439436619718309859,710,75,635762.00,386,54.37,11.55,-2.80
4-October-2016,895.10,904.95,885.00,896.05,894.053727144866385372,3555,217,3178361.00,2433,68.44,19.95,0.95
3-October-2016,882.00,899.00,845.00,885.00,874.136871508379888268,10024,549,8762348.00,4355,43.45,54.00,3.00
30-September-2016,846.65,885.40,829.20,874.60,860.544099809391786518,5771,458,4966200.00,2400,41.59,56.20,27.95
29-September-2016,862.00,872.45,770.00,824.45,844.943050638756349084,12994,663,10979190.00,5603,43.12,102.45,-37.55
28-September-2016,831.20,863.90,829.45,853.30,843.832959412604527840,4903,472,4137313.00,2603,53.09,34.45,22.10
27-September-2016,831.20,833.00,824.00,829.85,830.162534435261707988,3993,196,3314839.00,1869,46.81,9.00,-1.35
26-September-2016,829.60,830.80,813.85,828.90,822.791474654377880184,5208,313,4285098.00,2939,56.43,16.95,-0.70
23-September-2016,803.90,836.00,792.20,823.85,821.674616138516824567,3061,292,2515146.00,1891,61.78,43.80,19.95
22-September-2016,798.55,804.00,795.00,801.95,800.325504465762487595,3023,190,2419384.00,1675,55.41,9.00,3.40
21-September-2016,797.20,800.00,790.00,795.40,793.497036409822184589,1181,105,937120.00,807,68.33,10.00,-1.80
20-September-2016,792.00,810.00,789.15,798.45,799.950517318938371569,2223,128,1778290.00,1504,67.66,20.85,6.45
19-September-2016,793.85,800.00,789.30,796.20,795.975694444444444444,288,42,229241.00,135,46.88,10.70,2.35
16-September-2016,804.60,804.60,783.00,786.25,792.742152466367713004,1784,203,1414252.00,1131,63.40,21.60,-18.35
15-September-2016,805.00,805.95,792.00,798.70,801.468852459016393442,915,78,733344.00,577,63.06,13.95,-6.30
14-September-2016,780.00,807.70,771.00,802.55,789.891652846876727473,3618,351,2857828.00,2029,56.08,36.70,22.55
12-September-2016,791.00,792.55,775.40,788.25,786.192144373673036093,1884,146,1481186.00,1647,87.42,17.15,-2.75
9-September-2016,800.00,800.00,780.00,794.10,792.650241545893719806,1035,78,820393.00,679,65.60,20.00,-5.90
8-September-2016,800.00,805.00,790.10,794.80,799.639870435806831566,3396,258,2715577.00,1988,58.54,14.90,-5.20
7-September-2016,800.00,805.00,790.70,801.55,797.390697674418604651,860,136,685756.00,501,58.26,14.30,1.55
6-September-2016,790.00,820.00,782.95,792.90,792.770833333333333333,1008,151,799113.00,509,50.50,37.05,2.90
2-September-2016,790.45,790.45,775.00,782.70,782.454376854599406528,2696,204,2109497.00,1330,49.33,15.45,-7.75
1-September-2016,785.00,806.80,764.45,790.75,786.485934261178560852,6754,500,5311926.00,2085,30.87,42.35,5.75
31-August-2016,801.20,801.20,786.95,792.05,792.553892215568862275,1002,72,794139.00,674,67.27,14.25,-9.15
30-August-2016,795.00,803.00,788.70,799.75,796.216428371180263526,3567,163,2840104.00,1152,32.30,14.30,4.75
29-August-2016,790.00,794.80,778.00,790.55,789.493073975832596522,3393,177,2678750.00,772,22.75,16.80,0.55
26-August-2016,783.35,802.50,775.00,779.80,786.835265837104072398,14144,297,11128998.00,11172,78.99,27.50,-3.55
25-August-2016,780.00,785.90,775.90,779.65,779.634736842105263157,950,50,740653.00,521,54.84,10.00,-0.35
24-August-2016,780.90,789.10,776.00,784.00,783.389338731443994601,1482,341,1160983.00,1111,74.97,13.10,3.10
23-August-2016,795.00,795.00,776.50,785.70,784.363684771033013844,1878,140,1473035.00,871,46.38,18.50,-9.30
22-August-2016,796.50,805.00,784.00,792.50,793.835616438356164383,1533,86,1216950.00,901,58.77,21.00,-4.00
19-August-2016,790.00,795.00,781.55,792.80,789.827724761426418884,1991,248,1572547.00,1031,51.78,13.45,2.80
18-August-2016,795.00,800.90,779.90,787.50,792.769585253456221198,2387,108,1892341.00,791,33.14,21.00,-7.50
17-August-2016,775.00,805.85,771.90,790.40,794.855311973018549747,5930,416,4713492.00,1983,33.44,33.95,15.40
16-August-2016,755.00,774.80,753.55,767.45,763.724368144969003338,2097,188,1601530.00,998,47.59,21.25,12.45
12-August-2016,765.00,771.25,748.00,751.90,757.840528977051730844,2571,153,1948408.00,1148,44.65,23.25,-13.10
11-August-2016,746.70,762.00,746.70,757.25,755.367425870219166308,4654,243,3515480.00,2028,43.58,15.30,10.55
10-August-2016,747.95,760.50,738.05,742.65,750.684884937238493723,3824,184,2870619.00,1497,39.15,22.45,-5.30
9-August-2016,775.00,775.00,740.30,746.05,762.237105263157894736,11400,607,8689503.00,3685,32.32,34.70,-28.95
8-August-2016,795.00,847.00,762.30,766.80,806.527548452253089883,62381,2959,50311995.00,12940,20.74,84.70,-28.20
5-August-2016,735.00,754.85,731.00,748.05,740.371954964176049129,4885,194,3616717.00,2026,41.47,23.85,13.05
4-August-2016,739.75,739.75,727.10,732.05,733.523476523476523476,1001,92,734257.00,424,42.36,12.65,-7.70
3-August-2016,730.00,748.00,720.00,729.15,745.360413631289144543,105698,277,78783105.00,102669,97.13,28.00,-0.85
2-August-2016,713.70,755.00,708.10,729.95,738.585271966527196652,5975,413,4413047.00,2392,40.03,46.90,16.25
1-August-2016,715.00,726.85,705.80,710.60,718.554569190600522193,1915,130,1376032.00,696,36.34,21.05,-4.40
29-July-2016,705.00,718.85,700.50,708.30,710.421248835041938490,3219,100,2286846.00,1049,32.59,18.35,3.30
28-July-2016,703.80,705.00,696.90,700.20,700.046548956661316211,623,38,436129.00,358,57.46,8.10,-3.60
27-July-2016,706.90,706.90,698.05,699.80,700.643605870020964360,477,29,334207.00,288,60.38,8.85,-7.10
26-July-2016,705.00,714.30,696.80,699.20,706.465686274509803921,816,102,576476.00,473,57.97,17.50,-5.80
25-July-2016,707.00,711.00,701.10,704.10,705.896666666666666666,900,61,635307.00,493,54.78,9.90,-2.90
22-July-2016,709.00,713.00,701.05,708.35,706.822900763358778625,1965,115,1388907.00,792,40.31,11.95,-0.65
21-July-2016,709.50,714.60,703.30,705.15,708.956256358087487283,983,64,696904.00,345,35.10,11.30,-4.35
20-July-2016,707.15,707.45,700.00,704.65,703.620760534429599177,973,47,684623.00,571,58.68,7.45,-2.50
19-July-2016,705.50,709.30,698.50,700.00,701.051248357424441524,761,62,533500.00,471,61.89,10.80,-5.50
18-July-2016,715.00,716.40,703.50,711.55,712.101052631578947368,475,50,338248.00,170,35.79,12.90,-3.45
15-July-2016,719.00,719.00,703.55,709.20,710.852474323062558356,1071,76,761323.00,411,38.38,15.45,-9.80
14-July-2016,719.80,721.15,710.00,713.60,713.814419225634178905,1498,82,1069294.00,784,52.34,11.15,-6.20
13-July-2016,710.00,723.00,700.10,717.45,713.929599581261449882,3821,242,2727925.00,2039,53.36,22.90,7.45
12-July-2016,721.30,722.20,704.05,705.45,711.804660726525017135,1459,222,1038523.00,697,47.77,18.15,-15.85
11-July-2016,706.00,732.10,704.00,723.70,725.080797590611693841,9629,337,6981803.00,7245,75.24,28.10,17.70
8-July-2016,710.00,720.00,690.00,709.80,707.871473354231974921,2233,114,1580677.00,626,28.03,30.00,-0.20
7-July-2016,700.00,726.00,700.00,712.45,715.467453829851650015,3303,250,2363189.00,2014,60.97,26.00,12.45
5-July-2016,700.00,708.00,700.00,700.00,702.644903397734843437,1501,117,1054670.00,783,52.17,8.00,0.00
4-July-2016,670.00,709.95,670.00,701.55,697.767322239031770045,6610,291,4612242.00,2963,44.83,39.95,31.55
1-July-2016,665.45,672.00,665.00,668.90,667.269689737470167064,419,43,279586.00,323,77.09,7.00,3.45
30-June-2016,665.00,671.00,664.20,665.45,667.012244897959183673,980,68,653672.00,457,46.63,6.80,0.45
29-June-2016,660.00,670.00,652.60,660.20,661.683949084135361688,3221,138,2131284.00,738,22.91,17.40,0.20
28-June-2016,658.00,668.00,654.50,658.90,661.329912775782452539,1949,107,1288932.00,1296,66.50,13.50,0.90
27-June-2016,655.00,655.45,644.85,652.30,650.020787376537689540,100638,65,65416792.00,100307,99.67,10.60,-2.70
24-June-2016,620.00,653.95,610.00,638.60,619.679143004646360351,7748,264,4801274.00,3351,43.25,43.95,18.60
23-June-2016,645.00,649.95,622.50,646.70,642.272652388797364085,1214,100,779719.00,580,47.78,27.45,1.70
22-June-2016,650.00,650.00,630.90,637.95,638.091168091168091168,1755,98,1119850.00,755,43.02,19.10,-12.05
21-June-2016,650.00,660.00,645.05,646.55,651.710843373493975903,498,47,324552.00,186,37.35,14.95,-3.45
20-June-2016,658.00,658.00,640.00,652.55,649.176951672862453531,1345,107,873143.00,734,54.57,18.00,-5.45
17-June-2016,634.30,657.80,629.00,647.55,646.737181138881731512,3881,242,2509987.00,1660,42.77,28.80,13.25
16-June-2016,633.50,636.00,620.00,630.15,628.833502538071065989,985,102,619401.00,572,58.07,16.00,-3.35
15-June-2016,620.00,636.70,620.00,631.10,630.292682926829268292,738,82,465156.00,246,33.33,16.70,11.10
14-June-2016,620.00,622.00,609.95,620.20,617.607087827426810477,649,77,400827.00,282,43.45,12.05,0.20
13-June-2016,615.00,622.55,605.00,609.30,609.428484602917341977,4936,128,3008139.00,3333,67.52,17.55,-5.70
10-June-2016,616.00,625.00,613.00,621.40,619.887850467289719626,749,58,464296.00,446,59.55,12.00,5.40
9-June-2016,625.00,634.45,610.00,616.25,622.861607142857142857,896,80,558084.00,421,46.99,24.45,-8.75
8-June-2016,620.40,628.10,617.35,625.00,624.653891025364040962,23143,456,14456365.00,18795,81.21,10.75,4.60
7-June-2016,627.00,628.90,614.00,625.10,624.361619642472539306,37144,460,23191288.00,34127,91.88,14.90,-1.90
6-June-2016,615.00,626.10,598.00,621.50,618.122990756340785938,21961,506,13574599.00,18336,83.49,28.10,6.50
3-June-2016,575.00,648.50,575.00,612.45,627.583114210586486795,17494,794,10978939.00,8934,51.07,73.50,37.45
2-June-2016,583.10,584.00,573.75,579.80,580.220472440944881889,254,37,147376.00,219,86.22,10.25,-3.30
1-June-2016,579.80,592.00,578.00,582.10,585.705972434915773353,1306,71,764932.00,781,59.80,14.00,2.30
31-May-2016,593.00,593.00,579.00,579.80,585.026666666666666666,975,96,570401.00,246,25.23,14.00,-13.20
30-May-2016,603.50,609.00,583.10,589.80,595.461391541609822646,3665,212,2182366.00,1840,50.20,25.90,-13.70
27-May-2016,593.30,600.00,590.00,595.45,596.389656007751937984,8256,200,4923793.00,7190,87.09,10.00,2.15
26-May-2016,597.30,602.00,586.00,594.95,597.600135639199728721,14745,322,8811614.00,11565,78.43,16.00,-2.35
25-May-2016,594.45,599.00,588.60,596.75,595.549675399953628564,17252,275,10274423.00,14043,81.40,10.40,2.30
24-May-2016,593.80,593.95,585.10,590.85,591.379194630872483221,596,41,352462.00,413,69.30,8.85,-2.95
23-May-2016,581.80,600.00,581.80,597.55,593.855159927579963789,1657,81,984018.00,525,31.68,18.20,15.75
20-May-2016,582.00,592.00,582.00,584.35,588.080568720379146919,1477,83,868595.00,1068,72.31,10.00,2.35
19-May-2016,595.00,595.00,582.00,584.05,589.563778441737531601,4351,169,2565192.00,3717,85.43,13.00,-10.95
18-May-2016,580.90,595.85,578.80,588.65,588.955873758036236119,3422,199,2015407.00,2538,74.17,17.05,7.75
17-May-2016,585.65,589.50,579.30,582.30,584.510114335971855760,1137,46,664588.00,593,52.15,10.20,-3.35
16-May-2016,580.00,585.00,578.05,580.50,582.001754385964912280,570,102,331741.00,423,74.21,6.95,0.50
13-May-2016,595.95,599.60,578.80,585.40,588.975274725274725274,364,29,214387.00,286,78.57,20.80,-10.55
12-May-2016,570.00,605.45,570.00,587.40,595.983790523690773067,4812,271,2867874.00,2810,58.40,35.45,17.40
11-May-2016,563.50,569.95,556.05,561.90,562.824827586206896551,725,69,408048.00,453,62.48,13.90,-1.60
10-May-2016,568.35,568.35,561.00,565.85,564.659504132231404958,605,89,341619.00,354,58.51,7.35,-2.50
9-May-2016,572.10,575.00,550.00,566.40,567.026958719460825610,1187,107,673061.00,519,43.72,25.00,-5.70
6-May-2016,575.00,579.00,555.50,561.45,564.453791469194312796,1688,121,952798.00,1253,74.23,23.50,-13.55
5-May-2016,583.00,585.65,575.30,580.00,580.817600000000000000,1250,101,726022.00,777,62.16,10.35,-3.00
4-May-2016,591.50,592.10,572.50,584.50,584.662650602409638554,913,73,533797.00,595,65.17,19.60,-7.00
3-May-2016,592.00,605.00,587.00,590.70,595.374523264683447749,1311,166,780536.00,332,25.32,18.00,-1.30
2-May-2016,595.00,595.00,580.00,582.60,584.882136279926335174,1086,80,635182.00,398,36.65,15.00,-12.40
29-April-2016,610.00,610.00,590.00,593.75,602.210386151797603195,751,92,452260.00,504,67.11,20.00,-16.25
28-April-2016,615.00,615.00,606.45,607.35,609.912271259418729817,1858,93,1133217.00,1222,65.77,8.55,-7.65
27-April-2016,616.35,616.35,601.25,610.00,609.566705202312138728,4325,93,2636376.00,3723,86.08,15.10,-6.35
26-April-2016,615.00,623.50,606.00,614.20,618.028751753155680224,2852,101,1762618.00,1760,61.71,17.50,-0.80
25-April-2016,626.60,628.00,605.10,609.55,616.601671994098844357,4067,117,2507719.00,3107,76.40,22.90,-17.05
22-April-2016,628.50,631.05,621.30,623.95,626.380319148936170212,3384,97,2119671.00,1593,47.07,9.75,-4.55
21-April-2016,649.00,650.00,623.30,625.35,636.676614794286932423,4691,175,2986650.00,3219,68.62,26.70,-23.65
20-April-2016,656.60,668.00,632.65,639.15,644.612565445026178010,1528,120,984968.00,1058,69.24,35.35,-17.45
18-April-2016,673.65,673.65,655.00,656.60,658.578866768759571209,653,66,430052.00,604,92.50,18.65,-17.05
13-April-2016,663.30,673.00,662.00,665.30,669.268231768231768231,4004,199,2679750.00,2375,59.32,11.00,2.00
12-April-2016,668.60,672.05,660.00,661.35,666.386138613861386138,404,49,269220.00,248,61.39,12.05,-7.25
11-April-2016,675.00,676.80,662.05,673.00,671.301492537313432835,1005,94,674658.00,433,43.08,14.75,-2.00
8-April-2016,665.15,687.10,662.60,664.05,678.758332929018485274,103055,199,69949440.00,101446,98.44,24.50,-1.10
7-April-2016,664.00,673.00,662.20,665.15,669.870186335403726708,1610,95,1078491.00,1266,78.63,10.80,1.15
6-April-2016,645.00,672.00,640.00,669.40,663.247191011235955056,1513,134,1003493.00,555,36.68,32.00,24.40
5-April-2016,657.00,657.00,641.00,648.10,652.144531250000000000,256,66,166949.00,155,60.55,16.00,-8.90
4-April-2016,660.10,667.70,655.40,660.00,660.656686626746506986,501,41,330989.00,268,53.49,12.30,-0.10
1-April-2016,669.00,670.20,655.00,660.10,663.718658892128279883,686,80,455311.00,471,68.66,15.20,-8.90
31-March-2016,650.00,683.00,647.30,671.60,658.950356633380884450,3505,536,2309621.00,1649,47.05,35.70,21.60
30-March-2016,644.80,648.85,638.00,646.20,643.962025316455696202,1185,160,763095.00,767,64.73,10.85,1.40
29-March-2016,640.00,646.70,636.00,641.85,641.845298013245033112,3775,134,2422966.00,1375,36.42,10.70,1.85
28-March-2016,636.45,650.85,624.10,639.95,637.516954787234042553,3008,373,1917651.00,1534,51.00,26.75,3.50
23-March-2016,635.95,647.50,620.00,630.00,633.278141751042287075,1679,133,1063274.00,238,14.18,27.50,-5.95
22-March-2016,624.30,655.00,602.50,640.00,635.060822476848218490,12742,822,8091945.00,8540,67.02,52.50,15.70
21-March-2016,625.00,639.25,620.00,627.75,629.401551055579491598,9284,511,5843364.00,5181,55.81,19.25,2.75
18-March-2016,600.00,625.00,598.05,619.45,608.451368523949169110,4092,310,2489783.00,1962,47.95,26.95,19.45
17-March-2016,602.00,615.00,591.00,599.35,599.377338321753073222,1871,173,1121435.00,787,42.06,24.00,-2.65
16-March-2016,577.55,605.95,568.55,598.25,594.349305555555555555,2880,181,1711726.00,2492,86.53,37.40,20.70
15-March-2016,580.00,588.75,560.85,575.85,574.095354523227383863,1227,193,704415.00,447,36.43,27.90,-4.15
14-March-2016,584.50,584.50,556.00,566.25,574.687620889748549323,2068,195,1188454.00,598,28.92,28.50,-18.25
11-March-2016,562.00,588.00,560.00,582.00,576.379623621025308241,3082,346,1776402.00,972,31.54,28.00,20.00
