Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-May-2018,967.65,982.65,962.00,975.30,975.197030501200327280,333659,5265,325383266.00,96837,29.02,20.65,7.65
8-May-2018,973.55,982.00,965.15,967.65,973.739739535214270485,337704,6241,328835805.00,128504,38.05,16.85,-5.90
7-May-2018,958.00,974.00,956.50,971.85,964.644672944073322541,350888,11165,338482240.00,166744,47.52,17.50,13.85
4-May-2018,963.95,964.50,949.65,953.90,954.609350048130157299,179721,6037,171563347.00,78990,43.95,14.85,-10.05
3-May-2018,977.00,978.80,959.30,962.60,963.481683115714205351,319978,6539,308292942.00,142283,44.47,19.50,-14.40
2-May-2018,968.80,978.20,966.25,973.00,973.458405143200170407,309846,9705,301622193.00,99902,32.24,11.95,4.20
30-April-2018,984.70,992.00,961.00,963.10,969.730680196837783536,549488,14823,532855372.00,153539,27.94,31.00,-21.60
27-April-2018,988.25,1010.70,988.25,994.75,998.945870012254015958,1092703,19151,1091551149.00,433861,39.71,22.45,6.50
26-April-2018,972.00,988.00,963.40,975.35,977.860782880884131067,530962,11869,519206917.00,145526,27.41,24.60,3.35
25-April-2018,972.55,981.45,964.50,970.70,971.498738777707513969,425381,7326,413257105.00,121573,28.58,16.95,-1.85
24-April-2018,937.70,974.50,935.00,969.75,959.968820653236847252,511300,11378,490832058.00,154076,30.13,39.50,32.05
23-April-2018,927.30,942.95,926.00,935.15,935.314811788076139706,159076,3460,148786139.00,45987,28.91,16.95,7.85
20-April-2018,939.00,941.60,921.45,928.05,927.183351479113741473,214926,3479,199275809.00,100231,46.64,20.15,-10.95
19-April-2018,938.20,943.95,935.10,941.25,940.753225784419522723,366035,3423,344348607.00,183260,50.07,8.85,3.05
18-April-2018,945.00,948.25,934.00,937.00,939.485787397169641510,205557,2922,193117880.00,112215,54.59,14.25,-8.00
17-April-2018,938.25,947.50,936.10,943.70,941.844371396090999986,365055,6860,343824997.00,183393,50.24,11.40,5.45
16-April-2018,935.00,939.90,928.30,937.25,933.044785738028532083,147413,2950,137542931.00,74326,50.42,11.60,2.25
13-April-2018,931.15,941.40,929.10,938.85,935.733485851330871493,723849,9567,677329748.00,521654,72.07,12.30,7.70
12-April-2018,930.00,935.30,923.10,927.55,927.579473587529850158,381070,4237,353472710.00,212657,55.81,12.20,-2.45
11-April-2018,920.10,931.00,916.65,929.05,927.690465113127690424,442774,7573,410757218.00,210096,47.45,14.35,8.95
10-April-2018,918.00,922.45,913.35,916.45,917.237483617300131061,518840,5209,475899496.00,300705,57.96,9.10,-1.55
9-April-2018,912.95,917.75,911.40,916.05,915.380146698591665919,289846,3741,265319274.00,147982,51.06,6.35,3.10
6-April-2018,909.90,917.20,905.00,909.75,911.158297967335830129,421073,5884,383664158.00,210382,49.96,12.20,-0.15
5-April-2018,902.55,910.00,902.55,906.75,906.228587934378067035,465637,5262,421973561.00,271799,58.37,7.45,4.20
4-April-2018,905.50,911.15,892.35,895.10,900.862893790586593677,186330,4054,167857783.00,61876,33.21,18.80,-10.40
3-April-2018,890.00,901.00,886.10,898.80,892.119040152386262006,172194,3819,153617546.00,49256,28.60,14.90,8.80
2-April-2018,890.50,901.20,886.40,892.70,894.741046046472040173,469960,11393,420492502.00,266837,56.78,14.80,2.20
28-March-2018,895.05,896.00,881.00,882.80,887.848067925622307139,324237,7597,287873194.00,148827,45.90,15.00,-12.25
27-March-2018,905.05,910.05,897.50,899.95,903.431507807037986483,300370,3518,271363722.00,196270,65.34,12.55,-5.10
26-March-2018,892.85,904.50,892.00,901.05,898.382345008487976688,567273,9791,509628048.00,374948,66.10,12.50,8.20
23-March-2018,893.40,899.70,890.00,892.85,894.565421481250150142,416270,6301,372380748.00,180963,43.47,9.70,-0.55
22-March-2018,896.50,910.60,895.20,907.30,907.238785448366264537,810933,7468,735709870.00,470988,58.08,15.40,10.80
21-March-2018,895.80,901.95,892.00,896.35,897.261178458455311707,254485,3933,228339511.00,95436,37.50,9.95,0.55
20-March-2018,899.10,903.60,887.00,889.55,894.064116162411742261,285669,5456,255406402.00,109966,38.49,16.60,-9.55
19-March-2018,903.80,906.10,892.35,895.30,898.137556364226275407,271227,4865,243599155.00,64859,23.91,13.75,-8.50
16-March-2018,910.00,910.00,886.40,900.50,898.571969542800115264,614239,11220,551937948.00,231580,37.70,23.60,-9.50
15-March-2018,928.70,928.70,910.00,912.25,918.801613282713707674,344267,4218,316313075.00,94973,27.59,18.70,-16.45
14-March-2018,926.55,931.20,919.55,928.60,924.457335227272727272,176000,3231,162704491.00,62237,35.36,11.65,2.05
13-March-2018,929.35,935.35,921.60,930.60,929.480524624126007281,196941,3754,183052824.00,62160,31.56,13.75,1.25
12-March-2018,918.90,933.00,916.20,929.35,924.158886732288922778,288520,5429,266638322.00,105916,36.71,16.80,10.45
9-March-2018,915.00,919.00,910.00,912.05,914.285692634131555016,178146,3546,162876339.00,56249,31.57,9.00,-2.95
8-March-2018,899.70,913.90,894.30,911.60,905.155769402861051097,312892,7503,283215999.00,93946,30.03,19.60,11.90
7-March-2018,908.60,909.30,888.30,891.55,898.294410210354404341,337383,8143,303069263.00,111215,32.96,21.00,-17.05
6-March-2018,929.70,936.00,903.15,910.90,922.448878229601965874,288116,4989,265772281.00,98084,34.04,32.85,-18.80
5-March-2018,944.50,949.90,922.00,924.20,935.068594126896069783,652534,6613,610164050.00,169752,26.01,27.90,-20.30
1-March-2018,950.85,958.80,946.00,947.70,951.092438715617447347,173780,3916,165280844.00,50666,29.16,12.80,-3.15
28-February-2018,944.50,954.90,937.00,952.45,949.645651103953855851,231622,4695,219958825.00,66435,28.68,17.90,7.95
27-February-2018,939.00,955.50,938.60,949.95,949.212845854422611602,342196,6700,324816839.00,138050,40.34,16.90,10.95
26-February-2018,936.10,944.75,936.10,938.60,941.320945518897737327,197775,3734,186169750.00,75481,38.17,8.65,2.50
23-February-2018,924.20,937.00,923.75,934.00,932.125452045275484587,204349,4145,190478904.00,63783,31.21,13.25,9.80
22-February-2018,923.15,930.75,920.00,923.90,925.201031566172555138,161502,3584,149421817.00,50352,31.18,10.75,0.75
21-February-2018,927.00,931.00,922.00,928.35,926.571146009343007653,201220,3938,186444646.00,75227,37.39,9.00,1.35
20-February-2018,928.00,930.00,916.00,919.40,922.801721925892764526,183167,3405,169026823.00,49695,27.13,14.00,-8.60
19-February-2018,920.30,930.60,914.40,925.85,921.818309458939943503,239308,5138,220598496.00,61200,25.57,16.20,5.55
16-February-2018,937.35,942.00,918.65,921.70,929.693424572317262830,241125,4569,224172327.00,54927,22.78,23.35,-15.65
15-February-2018,936.05,945.00,928.30,934.05,937.613761283081852104,312747,5587,293235891.00,82005,26.22,16.70,-2.00
14-February-2018,921.65,941.50,920.80,932.40,931.253805639711023071,429100,8212,399601008.00,96537,22.50,20.70,10.75
12-February-2018,901.10,918.00,901.10,914.70,910.316045248153251858,354136,5152,322375683.00,108700,30.69,16.90,13.60
9-February-2018,891.95,902.25,886.50,897.95,895.889200146155586101,402311,5784,360426080.00,153639,38.19,15.75,6.00
8-February-2018,896.35,910.00,892.05,903.60,903.311757926038813688,417327,6958,376976386.00,101494,24.32,17.95,7.25
7-February-2018,900.55,905.50,890.55,894.00,898.374157048502234972,374725,7365,336643256.00,118733,31.69,14.95,-6.55
6-February-2018,880.00,897.95,872.10,892.75,885.501489997378219244,1041277,17149,922052335.00,478704,45.97,25.85,12.75
5-February-2018,895.80,912.00,882.70,904.45,901.194372355977592920,386485,8805,348298107.00,115066,29.77,29.30,8.65
2-February-2018,938.70,943.25,903.00,905.70,917.489698307579102281,701244,13805,643384146.00,286344,40.83,40.25,-33.00
1-February-2018,964.40,971.25,938.20,944.10,951.972532136793596895,758632,9362,722196826.00,110955,14.63,33.05,-20.30
31-January-2018,950.00,964.90,942.00,961.15,958.798679391417356945,457062,5985,438230442.00,247419,54.13,22.90,11.15
30-January-2018,964.00,964.30,945.55,949.25,953.632642475101438583,694016,5373,661836312.00,479586,69.10,18.75,-14.75
29-January-2018,966.00,976.55,960.10,963.80,968.734805281791216151,418040,5161,404969898.00,250039,59.81,16.45,-2.20
25-January-2018,970.00,971.45,957.25,964.55,964.439822165766910130,421966,7960,406960814.00,224015,53.09,14.20,-5.45
24-January-2018,981.90,981.90,960.50,964.55,967.336634739241755729,441731,7404,427302579.00,181756,41.15,21.40,-17.35
23-January-2018,975.00,990.00,975.00,981.70,983.912499159952509315,669605,10836,658832729.00,204445,30.53,15.00,6.70
22-January-2018,948.50,974.50,940.10,971.20,956.786534343777167141,1773742,22829,1697092461.00,732409,41.29,34.40,22.70
19-January-2018,922.00,932.35,922.00,929.35,927.024905015482351451,600361,6794,556549599.00,276910,46.12,10.35,7.35
18-January-2018,930.00,930.00,911.00,919.30,922.301679810925971418,354147,5722,326630373.00,136623,38.58,19.00,-10.70
17-January-2018,925.00,928.65,908.00,924.65,921.685043587829267818,360307,6212,332089573.00,87789,24.37,20.65,-0.35
16-January-2018,949.00,949.00,920.00,923.50,931.125068844086918789,479344,19943,446329215.00,190272,39.69,29.00,-25.50
15-January-2018,950.20,957.55,945.20,947.60,951.120200997352816365,445379,6628,423608964.00,220399,49.49,12.35,-2.60
12-January-2018,942.00,951.85,938.10,946.75,945.658365376392049408,596333,6957,563927290.00,288418,48.37,13.75,4.75
11-January-2018,941.75,942.75,935.00,937.20,939.355316981019813173,268912,3289,252603917.00,146477,54.47,7.75,-4.55
10-January-2018,945.00,946.75,935.40,941.50,941.520990232745557630,352402,5542,331793880.00,154586,43.87,11.35,-3.50
9-January-2018,929.05,943.95,924.00,940.90,938.230258292634076447,519256,10058,487181691.00,193633,37.29,19.95,11.85
8-January-2018,924.10,930.20,923.60,928.45,926.646028662669368952,332558,5671,308163550.00,186928,56.21,6.60,4.35
5-January-2018,920.50,925.85,919.45,923.00,922.699679851285758545,406686,3944,375249042.00,140413,34.53,6.40,2.50
4-January-2018,919.00,921.80,916.00,920.25,918.934283992265258117,238922,3185,219553617.00,111336,46.60,5.80,1.25
3-January-2018,924.45,927.20,913.30,916.35,920.140624909113823423,515755,6497,474567128.00,218031,42.27,13.90,-8.10
2-January-2018,915.00,919.20,907.25,911.40,915.460503396151500971,1763025,4599,1613979754.00,83984,4.76,11.95,-3.60
1-January-2018,922.00,923.00,909.70,911.55,916.271513872806168072,242669,4561,222350692.00,101598,41.87,13.30,-10.45
29-December-2017,925.90,932.25,918.10,921.05,924.308447403875935903,913689,5527,844530461.00,667341,73.04,14.15,-4.85
28-December-2017,923.20,934.20,918.65,924.40,924.907565104213353221,557798,6860,515911590.00,207616,37.22,15.55,1.20
27-December-2017,930.15,936.75,918.35,922.30,929.872790142697121706,390127,4433,362768482.00,189258,48.51,18.40,-7.85
26-December-2017,923.00,936.60,918.60,928.00,924.098291253114002135,404624,4883,373912347.00,186238,46.03,18.00,5.00
22-December-2017,916.00,922.00,910.20,918.50,917.057288656832429326,295905,4138,271361837.00,117841,39.82,11.80,2.50
21-December-2017,920.00,923.20,911.10,913.05,917.220540858732408334,312577,3500,286702045.00,131358,42.02,12.10,-6.95
20-December-2017,925.00,927.00,917.00,918.75,920.510231077026834415,575306,4105,529575059.00,324942,56.48,10.00,-6.25
19-December-2017,921.50,926.90,920.05,924.00,921.870661465963841773,529672,3650,488289077.00,344340,65.01,6.85,2.50
18-December-2017,917.00,931.25,861.70,919.40,914.889073477030508665,568232,10163,519869248.00,118703,20.89,69.55,2.40
15-December-2017,929.20,933.00,917.50,919.90,926.195883452977016347,414425,5717,383838729.00,271104,65.42,15.50,-9.30
14-December-2017,920.00,925.00,909.00,920.55,915.122850880394650397,1041124,5012,952756363.00,784233,75.33,16.00,0.55
13-December-2017,919.75,924.30,912.00,914.00,918.623828595032416802,556810,5677,511498934.00,250067,44.91,12.30,-5.75
12-December-2017,913.50,928.95,907.90,915.05,919.590058841977926791,535672,6348,492598646.00,265135,49.50,21.05,1.55
11-December-2017,920.80,925.45,913.50,915.90,917.095457231824372148,428087,5909,392596643.00,273809,63.96,11.95,-4.90
8-December-2017,937.00,937.00,919.65,920.95,924.646132570207988169,365165,4529,337648405.00,207549,56.84,17.35,-16.05
7-December-2017,927.10,933.95,922.80,930.65,927.823110786272861313,473398,4849,439229605.00,243367,51.41,11.15,3.55
6-December-2017,913.80,930.50,909.20,927.50,923.324919051595533733,1026271,6618,947581588.00,553797,53.96,21.30,13.70
5-December-2017,900.35,918.90,895.90,911.50,911.518224261108038169,517058,7224,471307790.00,208117,40.25,23.00,11.15
4-December-2017,915.75,917.90,898.00,901.50,902.019605935295548528,452210,5258,407902286.00,246870,54.59,19.90,-14.25
1-December-2017,925.00,931.10,908.00,909.85,917.689255310303363671,312694,6263,286955924.00,83147,26.59,23.10,-15.15
30-November-2017,940.00,952.00,920.00,922.60,929.233417492935609544,299035,5411,277873315.00,104679,35.01,32.00,-17.40
29-November-2017,942.95,949.80,938.00,945.45,946.658780971766924263,506994,3992,479950322.00,264355,52.14,11.80,2.50
28-November-2017,949.45,950.95,938.25,942.95,943.520356552217265233,227961,3555,215085844.00,80780,35.44,12.70,-6.50
27-November-2017,948.00,955.75,943.50,950.70,948.166663509204003662,316710,4629,300293864.00,123976,39.14,12.25,2.70
24-November-2017,948.00,959.00,946.65,949.50,951.038742918452405515,508893,6902,483976959.00,265090,52.09,12.35,1.50
23-November-2017,925.65,948.00,925.65,945.15,939.401794567531981989,553671,5919,520119531.00,313359,56.60,22.35,19.50
22-November-2017,937.05,938.70,924.55,930.25,930.100916068215092721,417327,5109,388156225.00,203619,48.79,14.15,-6.80
21-November-2017,925.00,939.70,924.00,932.40,933.937591428003390291,477835,9751,446268069.00,226681,47.44,15.70,7.40
20-November-2017,910.00,924.00,905.25,918.85,913.720441486695959254,429005,5373,391990638.00,179564,41.86,18.75,8.85
17-November-2017,917.60,924.75,907.10,909.70,913.967344931289891006,443239,6110,405105972.00,158380,35.73,17.65,-7.90
16-November-2017,882.50,905.00,882.50,902.45,900.541669000105782573,642828,7336,578893400.00,379156,58.98,22.50,19.95
15-November-2017,886.00,889.85,878.00,882.40,884.981390185540434429,1129619,6236,999691793.00,905479,80.16,11.85,-3.60
14-November-2017,875.00,894.50,873.00,886.20,885.109139387576069462,289538,7252,256272730.00,65917,22.77,21.50,11.20
13-November-2017,883.50,891.35,873.00,875.15,879.694122141725152818,282688,10021,248678972.00,108796,38.49,18.35,-8.35
10-November-2017,900.00,901.00,880.35,883.50,887.200934084835013627,302328,8216,268225684.00,122004,40.35,20.65,-16.50
9-November-2017,895.10,909.10,892.00,901.55,902.212791555211119722,320008,6998,288715311.00,86482,27.02,17.10,6.45
8-November-2017,907.00,908.90,885.10,888.25,893.373522817538313890,368861,12781,329530651.00,135723,36.80,23.80,-18.75
7-November-2017,934.45,935.00,903.15,906.65,911.748062442952642187,426181,13790,388569701.00,179823,42.19,31.85,-27.80
6-November-2017,944.00,945.00,929.00,934.45,935.362250194173560341,405565,6925,379350191.00,178614,44.04,16.00,-9.55
3-November-2017,953.30,953.30,940.50,945.60,944.237827844443464066,725344,4272,684897243.00,410288,56.56,12.80,-7.70
2-November-2017,954.00,956.90,944.20,947.10,947.638719209521251124,513714,4948,486815277.00,237412,46.21,12.70,-6.90
1-November-2017,946.00,957.40,945.90,952.30,951.931104116456607534,455586,9980,433686484.00,175251,38.47,11.50,6.30
31-October-2017,943.00,945.00,932.10,940.80,936.619047818932804996,476464,4586,446265258.00,215765,45.28,12.90,-2.20
30-October-2017,931.00,945.00,931.00,940.15,937.953959323575831229,435289,5971,408281041.00,81151,18.64,14.00,9.15
27-October-2017,950.10,956.50,926.40,929.45,946.447312926580068423,4100930,13200,3881314179.00,3786621,92.34,30.10,-20.65
26-October-2017,938.35,958.20,931.50,947.25,942.218476046503257387,694575,7474,654441398.00,385077,55.44,26.70,8.90
25-October-2017,940.00,945.75,930.00,939.95,938.598372382196036135,448754,5375,421199774.00,289263,64.46,15.75,-0.05
24-October-2017,947.10,947.10,928.30,934.75,936.792627634660421545,320250,6760,300007839.00,82190,25.66,18.80,-12.35
23-October-2017,911.15,943.45,909.90,938.10,929.829180414631844451,540383,12067,502463882.00,135806,25.13,33.55,26.95
19-October-2017,916.70,921.75,903.25,910.35,914.728614352947089168,278563,7057,254809547.00,88524,31.78,18.50,-6.35
18-October-2017,875.55,917.00,875.15,913.75,903.251345194475272677,1010077,19092,912353409.00,291183,28.83,41.85,38.20
17-October-2017,878.90,883.95,867.30,874.25,874.777973067979016818,332838,6014,291159351.00,94862,28.50,16.65,-4.65
16-October-2017,879.90,891.70,861.75,875.20,876.647579515269087151,630948,13598,553119037.00,138500,21.95,29.95,-4.70
13-October-2017,880.00,891.00,874.25,876.70,880.822236789511551682,625450,13222,550910268.00,227173,36.32,16.75,-3.30
12-October-2017,841.00,876.20,841.00,872.50,861.305614406779661016,632480,11893,544758575.00,300820,47.56,35.20,31.50
11-October-2017,845.00,857.90,836.30,840.40,850.097118823871797519,426076,9701,362205980.00,164028,38.50,21.60,-4.60
10-October-2017,831.00,846.90,830.75,843.40,842.435582957938958343,316112,5386,266303997.00,137554,43.51,16.15,12.40
9-October-2017,836.85,838.00,828.25,830.75,832.446760596825899394,252670,4972,210334323.00,111679,44.20,9.75,-6.10
6-October-2017,824.90,838.90,822.65,836.85,832.577809880710587292,279656,5227,232835380.00,130191,46.55,16.25,11.95
5-October-2017,825.00,828.25,818.75,824.20,822.807060938059030839,354967,5529,292069354.00,159987,45.07,9.50,-0.80
4-October-2017,798.35,824.95,795.50,819.20,811.681173421587355664,410935,7632,333548203.00,179923,43.78,29.45,20.85
3-October-2017,792.35,803.70,786.25,798.35,798.380225661915802760,606837,9055,484486661.00,356774,58.79,17.45,6.00
29-September-2017,791.00,793.50,780.00,782.15,785.305233949945593035,643300,8766,505186857.00,110069,17.11,13.50,-8.85
28-September-2017,800.00,802.50,781.15,786.75,793.141953114078009226,915584,12488,726188082.00,486315,53.12,21.35,-13.25
27-September-2017,827.50,827.50,795.50,798.60,806.142676545449622268,590896,13091,476346483.00,195786,33.13,32.00,-28.90
26-September-2017,820.50,827.00,812.50,819.20,818.263952656338695961,459787,11139,376227128.00,84452,18.37,14.50,-1.30
25-September-2017,817.90,827.70,805.30,820.45,819.015817897990813063,713622,9159,584467706.00,306877,43.00,22.40,2.55
22-September-2017,840.70,840.70,814.00,817.50,825.197800699269433341,447324,9621,369130781.00,157322,35.17,26.70,-23.20
21-September-2017,848.00,851.40,837.00,841.30,841.948846040007796539,415569,5741,349887840.00,126425,30.42,14.40,-6.70
20-September-2017,856.25,872.10,845.00,847.10,854.972918756268806419,745756,12796,637601184.00,198535,26.62,27.10,-9.15
19-September-2017,849.00,849.00,837.55,840.00,840.514215519484418469,199852,3467,167978447.00,49763,24.90,11.45,-9.00
18-September-2017,847.00,851.30,843.10,845.40,847.052762630503899990,272693,4115,230985359.00,63036,23.12,8.20,-1.60
15-September-2017,842.10,852.15,835.40,843.40,842.277782065133508257,414656,6578,349255536.00,96486,23.27,16.75,1.30
14-September-2017,857.00,861.40,842.00,844.20,849.134311577800044199,466073,7924,395758576.00,152876,32.80,19.40,-12.80
13-September-2017,824.00,859.25,822.50,849.10,847.667650874543434437,751535,16761,637051908.00,241224,32.10,36.75,25.10
12-September-2017,822.10,824.60,817.45,823.30,821.434568059471930274,140436,3724,115358985.00,58273,41.49,7.15,1.20
11-September-2017,820.40,827.00,816.05,818.10,823.705042293190017442,982073,3754,808938482.00,842610,85.80,10.95,-2.30
8-September-2017,820.10,823.60,812.80,817.15,817.433112976051930145,293009,5698,239515259.00,117286,40.03,10.80,-2.95
7-September-2017,824.00,832.70,816.50,818.90,822.954491252229977152,639020,11667,525884379.00,249088,38.98,16.20,-5.10
6-September-2017,1631.40,1652.40,1625.00,1644.60,1644.009780940230279827,949193,13264,1560482576.00,590763,62.24,27.40,13.20
5-September-2017,1619.00,1634.90,1619.00,1633.00,1629.582860177241327275,1047047,6221,1706249845.00,893361,85.32,15.90,14.00
4-September-2017,1615.00,1635.75,1596.20,1611.35,1613.510984640101263357,1027025,7786,1657116119.00,775601,75.52,39.55,-3.65
1-September-2017,1601.80,1615.95,1598.20,1609.35,1608.625735547779803853,202910,5453,326406248.00,82040,40.43,17.75,7.55
31-August-2017,1570.30,1597.50,1570.30,1593.50,1585.700940141562277217,314208,9754,498239921.00,,,27.20,23.20
30-August-2017,1545.00,1568.60,1543.60,1564.15,1556.581700314873124652,188965,5859,294139461.00,43257,22.89,25.00,19.15
29-August-2017,1560.00,1566.80,1530.00,1531.75,1542.742948802979164517,203547,9964,314020699.00,88991,43.72,36.80,-28.25
28-August-2017,1579.00,1582.25,1561.70,1565.80,1568.057315041352085616,133246,4929,208937365.00,64275,48.24,20.55,-13.20
24-August-2017,1591.70,1592.20,1564.60,1567.40,1575.516926326281191784,168554,5170,265559680.00,57522,34.13,27.60,-24.30
23-August-2017,1567.00,1585.00,1554.00,1581.30,1567.352531625735148178,191458,5895,300082181.00,48727,25.45,31.00,14.30
22-August-2017,1574.00,1579.50,1558.00,1563.35,1571.219149912903489520,159019,4482,249853698.00,49601,31.19,21.50,-10.65
21-August-2017,1577.05,1585.10,1563.00,1565.80,1573.924633435790236109,436281,13239,686673413.00,225917,51.78,22.10,-11.25
18-August-2017,1566.00,1579.50,1553.65,1575.40,1568.463690788782690893,142815,5197,224000142.00,35537,24.88,25.85,9.40
17-August-2017,1571.70,1596.85,1560.10,1566.05,1580.653460417949691595,313387,7954,495356246.00,121316,38.71,36.75,-5.65
16-August-2017,1571.00,1578.00,1550.55,1566.95,1561.450133208810543300,239849,10298,374512253.00,68450,28.54,27.45,-4.05
14-August-2017,1556.50,1585.00,1556.50,1573.15,1572.439353108971721659,291672,10239,458636531.00,129209,44.30,28.50,16.65
11-August-2017,1554.90,1578.00,1535.50,1546.55,1556.808394950012105048,251961,9085,392255000.00,80886,32.10,42.50,-8.35
10-August-2017,1597.95,1606.85,1577.30,1584.05,1591.165153788778858428,339199,6331,539721629.00,193193,56.96,29.55,-13.90
9-August-2017,1600.00,1619.90,1585.75,1598.85,1605.260772076298332265,193556,6416,310707854.00,43700,22.58,34.15,-1.15
8-August-2017,1620.00,1621.00,1588.25,1603.40,1604.643724950504611521,207090,6116,332305669.00,60428,29.18,32.75,-16.60
7-August-2017,1629.60,1632.00,1612.80,1616.60,1621.435715589136084985,202763,7256,328767170.00,57799,28.51,19.20,-13.00
4-August-2017,1660.55,1663.20,1615.55,1622.50,1626.499936742669178216,284552,12820,462823810.00,104517,36.73,47.65,-38.05
3-August-2017,1629.90,1665.00,1616.90,1651.55,1648.020785073992554835,381187,11494,628204099.00,94839,24.88,48.10,21.65
2-August-2017,1608.60,1636.00,1605.00,1629.10,1625.680718461924746224,334548,8329,543868233.00,114296,34.16,31.00,20.50
1-August-2017,1623.85,1625.00,1591.60,1603.55,1605.076383372116729821,142243,6365,228310880.00,50441,35.46,33.40,-20.30
31-July-2017,1600.05,1618.00,1596.00,1613.85,1609.867411261345462853,192588,6395,310041145.00,57492,29.85,22.00,13.80
28-July-2017,1597.00,1605.00,1579.00,1594.25,1591.922901759517949885,228358,8293,363528330.00,62738,27.47,26.00,-2.75
27-July-2017,1629.95,1631.10,1591.00,1598.35,1614.657219719469638524,250169,7961,403937182.00,77407,30.94,40.10,-31.60
26-July-2017,1610.00,1629.95,1602.00,1621.90,1621.158426140326592815,744107,12009,1206315333.00,374277,50.30,27.95,11.90
25-July-2017,1626.70,1629.00,1600.00,1603.35,1611.358971264694190470,281744,8756,453990722.00,78316,27.80,29.00,-23.35
24-July-2017,1604.00,1624.80,1586.20,1616.10,1613.396473571957989421,793324,21312,1279946144.00,214100,26.99,38.60,12.10
21-July-2017,1554.00,1592.20,1544.40,1586.20,1573.737295672133968724,1975685,54115,3109209169.00,289301,14.64,47.80,32.20
20-July-2017,1540.00,1549.85,1521.05,1528.70,1535.701708267027720874,227482,5937,349344496.00,64552,28.38,28.80,-11.30
19-July-2017,1519.70,1540.80,1515.00,1533.50,1528.224203858007076817,140176,4640,214220356.00,37947,27.07,25.80,13.80
18-July-2017,1548.40,1551.50,1512.00,1519.90,1526.355973264521831080,253446,7240,386848816.00,89976,35.50,39.50,-28.50
17-July-2017,1534.30,1558.80,1534.30,1551.35,1549.991994406996104294,247452,8111,383548619.00,87024,35.17,24.50,17.05
14-July-2017,1522.00,1534.00,1515.25,1531.05,1526.834600213576700437,253773,7416,387469397.00,85833,33.82,18.75,9.05
13-July-2017,1510.00,1523.60,1506.70,1518.85,1516.746564667738142450,287454,7067,435994867.00,105299,36.63,16.90,8.85
12-July-2017,1498.80,1524.50,1496.00,1510.50,1512.914272601146348641,285428,8949,431828095.00,82390,28.87,28.50,11.70
11-July-2017,1500.00,1504.00,1487.05,1495.20,1495.982584235586692142,263784,5049,394616270.00,107781,40.86,16.95,-4.80
10-July-2017,1492.00,1508.00,1487.00,1492.45,1497.048221532204923982,1255041,27963,1878856897.00,694520,55.34,21.00,0.45
7-July-2017,1438.00,1497.00,1438.00,1490.80,1468.113958385908055849,677607,14622,994804295.00,294637,43.48,59.00,52.80
6-July-2017,1445.30,1449.95,1437.35,1441.40,1444.045856648345512971,161198,6728,232777304.00,56299,34.93,12.60,-3.90
5-July-2017,1427.20,1445.90,1427.00,1439.80,1439.914203720527428488,235558,5936,339183310.00,61401,26.07,18.90,12.60
4-July-2017,1387.50,1425.50,1387.50,1422.70,1408.752288487836354726,740773,8837,1043565659.00,155441,20.98,38.00,35.20
3-July-2017,1388.00,1394.00,1372.10,1384.10,1384.774532776168380034,195035,5238,270079501.00,65061,33.36,21.90,-3.90
30-June-2017,1392.90,1394.20,1375.10,1380.25,1381.645370871683811586,105279,3545,145458243.00,28657,27.22,19.10,-12.65
29-June-2017,1412.00,1418.00,1390.30,1392.90,1397.850003279811665925,137203,4952,191789214.00,38686,28.20,27.70,-19.10
28-June-2017,1438.30,1440.00,1396.15,1398.50,1408.789588010259742148,206243,5693,290552991.00,67009,32.49,43.85,-39.80
27-June-2017,1432.00,1440.05,1425.00,1435.90,1433.515854368932038834,412000,4632,590608532.00,278594,67.62,15.05,3.90
23-June-2017,1439.00,1441.70,1430.90,1435.00,1437.618098037854827035,403436,7378,579986895.00,268218,66.48,10.80,-4.00
22-June-2017,1430.00,1444.00,1428.65,1433.15,1437.650687679876023909,289088,6314,415607562.00,171814,59.43,15.35,3.15
21-June-2017,1410.00,1427.00,1405.60,1418.10,1418.013088376386181353,1373738,6014,1947978464.00,1215382,88.47,21.40,8.10
20-June-2017,1415.00,1422.60,1408.05,1412.25,1414.780466923791133167,580523,6953,821312601.00,476465,82.08,14.55,-2.75
19-June-2017,1391.90,1415.00,1391.00,1409.15,1410.311100465401568351,446711,10720,630001482.00,274186,61.38,24.00,17.25
16-June-2017,1388.80,1395.00,1370.10,1387.85,1382.310210835301669606,962742,8969,1330808097.00,698061,72.51,24.90,-0.95
15-June-2017,1362.00,1394.25,1360.00,1384.50,1381.671735222879985564,1008637,11358,1393605234.00,666298,66.06,34.25,22.50
14-June-2017,1318.00,1357.50,1315.75,1355.90,1346.743328608008823153,3489002,12379,4698790167.00,2977794,85.35,41.75,37.90
13-June-2017,1316.00,1327.00,1309.00,1312.60,1318.761825137236029657,122599,3979,161678881.00,43619,35.58,18.00,-3.40
12-June-2017,1329.50,1329.95,1317.50,1319.35,1321.401271399798590130,79440,3116,104972117.00,30168,37.98,12.45,-10.15
9-June-2017,1344.00,1352.00,1330.00,1335.50,1340.461046731158892322,188033,4881,252050912.00,52408,27.87,22.00,-8.50
